id,path
16447,12 77 24 42 43 67 43 40 66 6 50 9 11
34993,14 8 65 39 42 43 6 9 4
48048,1 8 17 17 19 21 78 42 24 53 24 25 34 9 11
16446,12 77 24 42 43 67 43 40 66 6 50 9 4
4891,12 19 33 24 25 34 22 7
65032,14 8 61 53 54 25 43 66 9 4
3020,12 21 19 33 24 70 42 24 42 43 67 25 34 9 11
65035,14 8 61 53 54 25 43 66 9 11
3019,12 21 19 33 24 70 42 24 42 43 67 25 34 9 4
35930,14 8 17 73 39 40 66 50 9 11
1179,1 8 35 53 24 25 25 6 11
58107,12 17 37 75 76 74 16 7
50178,14 8 49 33 24 25 59 76 74 9 4
26661,14 8 33 24 24 25 54 36 9 4
50353,14 8 49 33 24 25 59 76 74 9 11
6612,12 15 16 18 16 18 7
34101,1 8 104 33 24 25 59 87 9 4
12278,14 8 17 17 33 24 25 34 6 11
62650,1 8 56 24 58 24 25 43 66 7
13966,12 33 24 53 24 25 54 36 9 4
1255,1 8 21 65 42 43 29 9 11
7557,14 8 33 24 25 34 47 6 20 7
49421,12 65 75 76 66 50 50 9 11
16584,12 65 75 76 66 6 50 9 4
43313,1 8 15 21 15 33 24 25 43 87 18 9 4
49525,14 8 73 53 24 25 25 43 76 66 50 50 9 11
40965,12 19 33 24 25 34 16 7
49822,1 8 33 33 42 43 67 60 9 11
1254,1 8 21 65 42 43 29 9 4
6326,14 8 63 53 24 58 24 25 54 34 9 4
33872,1 8 112 49 33 24 25 29 9 4
16583,12 65 75 76 66 6 50 9 11
25280,1 8 65 42 43 25 55 105 9 11
49420,12 65 75 76 66 50 50 9 4
39411,12 15 16 18 16 16 7
43314,1 8 15 21 15 33 24 25 43 87 18 9 11
49526,14 8 73 53 24 25 25 43 76 66 50 50 9 4
25281,1 8 65 42 43 25 55 105 9 4
34544,1 8 104 33 33 42 43 67
58758,1 8 49 69 21 5 6 22 44 50 7
26662,14 8 33 24 24 25 54 36 9 11
54547,1 8 19 17 5 24 58 24 25 29 7
1180,1 8 35 53 24 25 25 6 7
48453,14 8 51 33 24 42 24 25 34 83 16 9 4
18234,14 2 24 25 34 83 9 4
51380,14 8 49 33 24 25 43 76 38 9 11
51742,14 8 33 24 58 24 25 55 9 4
52284,14 8 49 33 24 25 43 76 38 9 4
29867,14 8 112 5 19 77 24 25 29 22 6 113 9 11
30433,14 2 24 25 34 83 9 11
50376,1 8 49 33 24 25 54 34 22 7
51743,14 8 33 24 58 24 25 55 9 11
46818,12 19 33 24 25 43 66 83 9 4
31912,14 8 112 33 24 25 34 50 7
33871,1 8 112 49 33 24 25 29 9 11
7733,1 5 6 20 105 9 11
29872,14 8 112 5 19 77 24 25 29 22 6 113 9 4
7195,14 8 15 21 33 24 42 43 67 25 34 16 7
19215,12 5 24 25 43 66 83 9 4
7734,1 5 6 20 105 9 4
56271,1 8 37 53 54 25 34 83 16 9 11
21014,14 8 33 24 24 25 76 36 9 4
57407,14 8 49 15 33 24 53 24 25 54 34 7
6710,12 19 33 24 25 34 18 7
21019,14 8 33 24 24 25 76 36 9 11
28208,1 8 56 24 42 24 53 24 25 43 66 18 9 11
16558,12 5 24 42 43 67 25 43 66 6 50 9 4
32114,14 8 33 24 42 43 67 25 34 83 16 113 9 4
28209,1 8 56 24 42 24 53 24 25 43 66 18 9 4
3722,14 8 33 24 25 54 36 9 11
3723,14 8 33 24 25 54 36 9 4
16559,12 5 24 42 43 67 25 43 66 6 50 9 11
32115,14 8 33 24 42 43 67 25 34 83 16 113 9 11
17643,1 8 49 86 42 53 24 25 43 9 11
22045,1 8 13 5 24 25 43 62 20 9 4
48553,14 8 49 51 86 87 7
27509,1 8 17 73 42 24 25 34 9 4
28973,14 8 15 33 42 53 24 25 54 34 9 4
52247,14 8 49 65 42 24 25 43 40 66 50 9 11
52088,1 8 49 86 58 24 25 34 9 11
52246,14 8 49 65 42 24 25 43 40 66 50 9 4
27506,1 8 17 73 42 24 25 34 9 11
28974,14 8 15 33 42 53 24 25 54 34 9 11
48946,14 8 5 75 42 24 25 29 7
17143,14 8 61 53 54 25 6 7
52089,1 8 49 86 58 24 25 34 9 4
17142,14 8 61 53 54 25 6 11
17642,1 8 49 86 42 53 24 25 43 9 4
28942,1 8 49 33 24 25 54 34 16 7
40955,12 21 21 82 33 24 58 24 25 29 9 11
4668,14 8 21 15 16 18 7
43841,12 15 17 5 24 70 42 24 25 29 7
40956,12 21 21 82 33 24 58 24 25 29 9 4
45780,12 21 33 24 58 24 25 34 9 4
46817,12 19 33 24 25 43 66 83 9 11
42635,12 77 42 24 25 43 40 76 38 7
45781,12 21 33 24 58 24 25 34 9 11
12894,14 8 110 42 24 25 43 66 9 11
62789,1 8 37 42 43 25 79 7
12893,14 8 110 42 24 25 43 66 9 4
48538,14 8 51 33 24 42 24 25 34 83 16 9 11
57041,14 8 56 53 54 25 43 64 9 4
42661,1 8 73 94 33 24 25 93 25 27
2621,12 15 33 24 70 42 24 25 59 25 34 9 11
57378,1 8 35 94 33 24 25 54 34 9 4
47840,1 8 15 49 63 64 83 9 11
59647,14 8 35 42 43 25 34 6 18 50 9 11
41412,1 8 33 34 40 76 66 107 9 11
26705,12 65 75 42 24 53 24 25 6 11
26711,12 65 75 42 24 53 24 25 6 7
46208,1 8 15 49 63 64 83 9 4
57377,1 8 35 94 33 24 25 54 34 9 11
41411,1 8 33 34 40 76 66 107 9 4
921,1 8 56 24 25 43 38 9 11
6083,1 8 35 36 6 11
6325,14 8 63 53 24 58 24 25 54 34 9 11
25629,14 8 110 53 24 25 54 74 9 4
13967,12 33 24 53 24 25 54 36 9 11
922,1 8 56 24 25 43 38 9 4
59646,14 8 35 42 43 25 34 6 18 50 9 4
39967,14 8 33 24 58 24 53 24 25 34 9 4
25628,14 8 110 53 24 25 54 74 9 11
39480,12 5 24 25 43 66 20 7
5072,14 8 49 50 18 18 20 9 11
10226,1 8 104 33 24 42 43 67 6 11
25704,14 8 61 42 43 25 29 7
33379,77 24 42 24 25 54 34 7
5071,14 8 49 50 18 18 20 9 4
21963,1 8 56 53 54 43 62 50 9 11
12897,14 8 110 42 24 25 43 66 7
4202,14 8 61 53 54 25 3 4
21964,1 8 56 53 54 43 62 50 9 4
40550,1 8 63 24 42 24 25 34 83 20 9 11
40551,1 8 63 24 42 24 25 34 83 20 9 4
35931,14 8 17 73 39 40 66 50 9 4
4203,14 8 61 53 54 25 3 11
10227,1 8 104 33 24 42 43 67 6 7
36583,1 2 24 25 43 40 76 66 83 7
30532,1 8 5 6 99 18 7
29233,1 8 19 20 20 18 18 7
6565,12 19 33 53 54 87 50 9 11
6566,12 19 33 53 54 87 50 9 4
17326,14 8 35 75 76 36 6 11
41050,14 71 31 32 25 43 66 18 7
1461,14 8 33 24 42 24 25 34 9 4
1816,1 8 82 83 9 4
1465,14 8 33 24 42 24 25 34 9 11
1815,1 8 82 83 9 11
31410,1 8 5 42 24 25 29 7
11591,1 8 65 42 43 67 25 93 9 4
32285,14 8 112 33 24 25 34 9 4
17241,12 61 42 43 84 9 11
59622,14 8 65 42 43 67 25 26
51230,1 8 49 17 49 5 42 43 67 43 76 38 50 9 4
11590,1 8 65 42 43 67 25 93 9 11
31717,14 8 112 33 24 25 34 9 11
34747,14 8 56 24 25 34 16 7
47266,14 8 49 13 5 24 58 24 25 54 34 7
21836,1 8 13 5 24 25 25 34 50 9 4
23891,12 65 58 59 25 54 34 7
51229,1 8 49 17 49 5 42 43 67 43 76 38 50 9 11
1334,14 8 15 16 50 18 20 9 4
53712,12 33 24 42 43 67 25 34 18 7
21835,1 8 13 5 24 25 25 34 50 9 11
1333,14 8 15 16 50 18 20 9 11
58321,14 8 17 35 58 59 25 6 9 11
58322,14 8 17 35 58 59 25 6 9 4
9903,77 24 70 42 24 70 42 24 25 29
63770,1 8 56 53 24 24 42 43 67 25 34 50 9 4
63202,14 8 35 58 59 25 64 6 9 11
35406,12 15 33 24 70 42 70 42 24 58 24 25 43 25 59 76 66 9 11
17242,12 61 42 43 84 9 4
35407,12 15 33 24 70 42 70 42 24 58 24 25 43 25 59 76 66 9 4
38798,12 65 39 42 43 25 34 7
22044,1 8 13 5 24 25 43 62 20 9 11
63771,1 8 56 53 24 24 42 43 67 25 34 50 9 11
41460,12 106 49 106 86 75 75 39 33 24 25 43 55 9 11
63201,14 8 35 58 59 25 64 6 9 4
41459,12 106 49 106 86 75 75 39 33 24 25 43 55 9 4
54113,14 8 17 35 53 54 25 54 34 7
21052,14 8 82 5 24 25 34 9 11
38763,1 8 65 39 42 24 25 43 40 66 9 11
35789,14 8 65 42 43 54 34 9 4
14196,12 17 21 49 33 34 16 50 22 18 7
38764,1 8 65 39 42 24 25 43 40 66 9 4
964,14 8 56 24 25 34 9 11
60220,12 17 5 42 43 25 6 7
60219,12 17 5 42 43 25 6 11
21051,14 8 82 5 24 25 34 9 4
33201,12 33 24 42 43 67 25 34 20 7
41570,1 8 17 49 65 42 24 25 59 62 50 18 9 4
35788,14 8 65 42 43 54 34 9 11
41569,1 8 17 49 65 42 24 25 59 62 50 18 9 11
965,14 8 56 24 25 34 9 4
23808,14 8 49 17 33 24 25 34 7
63587,1 8 57 53 54 25 64 6 11
49928,12 17 65 42 43 25 29 90 7
16616,12 65 75 42 43 25 79 9 4
8993,12 65 75 42 43 25 59 76 66 50 9 11
58689,14 8 56 24 42 24 53 24 25 43 62 7
16615,12 65 75 42 43 25 79 9 11
21516,14 8 33 24 58 24 25 43 111 90 7
42763,1 8 35 96 24 25 43 9 4
42762,1 8 35 96 24 25 43 9 11
44718,14 8 49 19 20 22 50 9 11
64007,1 8 24 24 24 24 25 6 11
55894,14 8 21 61 42 43 25 43 36 18 22 9 4
59985,14 8 15 49 17 33 42 24 53 24 25 6 11
64068,1 8 24 24 24 24 25 6 7
8999,12 65 75 42 43 25 59 76 66 50 9 4
14429,14 8 65 42 43 67 29 7
55895,14 8 21 61 42 43 25 43 36 18 22 9 11
46894,14 8 17 49 73 75 42 24 25 34 50 9 11
43070,14 71 31 32 25 43 25 43 81 40 36 9 4
43534,1 8 15 37 42 43 64 22 20 18 18 9 11
3364,12 33 24 42 43 67 25 34 22 7
44719,14 8 49 19 20 22 50 9 4
2901,14 8 15 16 20 9 11
43533,1 8 15 37 42 43 64 22 20 18 18 9 4
46895,14 8 17 49 73 75 42 24 25 34 50 9 4
41047,14 71 31 32 25 43 66 20 7
54298,12 17 5 24 42 43 67 25 6 9 11
13221,1 8 112 57 24 25 34 95 62 113 50 9 4
2902,14 8 15 16 20 9 4
56441,14 8 5 24 42 24 25 43 66 50 7
57865,1 71 31 32 25 43 76 62 7
14609,1 8 17 19 15 5 63 24 25 34 16 9 4
18081,14 8 33 34 83 18 83 20 6 18 7
54297,12 17 5 24 42 43 67 25 6 9 4
62375,1 8 49 24 24 24 25 6 7
9358,14 8 15 94 77 42 24 25 34 22 16 9 11
62372,1 8 49 24 24 24 25 6 11
14610,1 8 17 19 15 5 63 24 25 34 16 9 11
61820,1 8 15 5 24 25 54 34 9 4
20976,1 8 56 24 42 24 25 43 62 50 9 4
33279,1 5 24 25 6 16 9 4
64915,1 8 33 24 42 24 53 53 24 25 6 11
61821,1 8 15 5 24 25 54 34 9 11
13222,1 8 112 57 24 25 34 95 62 113 50 9 11
20977,1 8 56 24 42 24 25 43 62 50 9 11
13729,14 8 49 33 34 16 16 9 11
31801,1 8 51 13 5 24 25 59 25 6 7
35887,1 8 17 73 74 18 50 9 11
55183,14 8 35 42 43 25 55 9 4
59210,1 8 13 5 24 25 43 25 43 66 83 7
2052,12 5 24 42 43 67 25 43 66 9 11
7661,1 8 57 53 54 25 64 9 4
36694,14 8 56 24 42 24 53 24 25 43 67 25
18807,1 8 65 75 58 59 25 55 9 11
31800,1 8 51 13 5 24 25 59 25 6 11
4268,14 8 77 42 24 25 34 20 20 9 11
4267,14 8 77 42 24 25 34 20 20 9 4
55182,14 8 35 42 43 25 55 9 11
58328,12 35 42 24 25 55 9 4
12262,14 8 49 33 34 16 16 9 4
7660,1 8 57 53 54 25 64 9 11
2051,12 5 24 42 43 67 25 43 66 9 4
35318,1 8 33 24 53 24 42 43 67 43 25 43 74 9 4
50760,1 8 104 86 42 43 67 43 34 105 9 4
9366,14 8 94 77 42 24 25 34 22 16 9 4
63218,1 8 35 75 76 6 9 4
14404,14 8 49 35 53 54 25 43 66 83 9 4
41657,1 8 13 5 24 25 60 9 11
25946,1 8 21 5 6 22 9 4
31981,1 31 32 25 43 81 6 11
20679,1 8 63 24 42 24 53 24 25 6 10 9 4
63217,1 8 35 75 76 6 9 11
63251,14 8 56 24 58 24 25 34 6 7
18806,1 8 65 75 58 59 25 55 9 4
9365,14 8 94 77 42 24 25 34 22 16 9 11
9596,14 8 15 33 24 25 43 74 9 11
25945,1 8 21 5 6 22 9 11
20678,1 8 63 24 42 24 53 24 25 6 10 9 11
56386,14 8 56 24 58 24 25 34 6 11
52068,1 8 49 33 24 42 24 53 24 42 43 67 43 76 38 7
14926,1 8 21 19 33 24 25 34 9 11
10816,12 33 24 42 43 67 25 34 6 11
64319,1 8 5 42 24 25 34 7
26070,14 8 49 49 65 42 43 55 9 4
58327,12 35 42 24 25 55 9 11
17025,1 8 19 33 24 25 43 62 9 11
44406,12 5 24 25 43 66 83 22 7
36692,14 8 56 24 42 24 53 24 25 43 66 7
193,14 8 37 39 42 43 25 6 7
26071,14 8 49 49 65 42 43 55 9 11
14119,14 8 63 53 54 25 43 34 50 9 11
17024,1 8 19 33 24 25 43 62 9 4
14120,14 8 63 53 54 25 43 34 50 9 4
63719,1 8 15 49 33 53 24 25 34 9 11
3360,12 33 24 42 43 67 25 34 9 4
57649,1 8 49 82 49 65 42 43 55 9 11
57646,1 8 49 82 49 65 42 43 55 9 4
63720,1 8 15 49 33 53 24 25 34 9 4
37639,14 8 51 57 24 25 34 52 9 11
20958,14 8 49 61 62 16 9 11
25884,14 8 56 24 58 24 25 34 9 4
20959,14 8 49 61 62 16 9 4
3359,12 33 24 42 43 67 25 34 9 11
40326,1 31 32 25 43 81 9 4
63256,14 8 19 5 33 24 25 59 36 9 4
14038,14 8 61 58 59 25 43 107 9 4
42301,14 8 37 39 42 43 25 3 4
47491,1 8 89 106 78 24 53 24 25 29 9 11
14037,14 8 61 58 59 25 43 107 9 11
15641,14 71 31 32 25 43 66 9 11
11853,14 71 31 32 25 43 66 9 4
47492,1 8 89 106 78 24 53 24 25 29 9 4
22694,14 71 31 32 25 34 16 7
37640,14 8 51 57 24 25 34 52 9 4
17295,12 65 42 43 25 43 84 9 4
27044,14 8 33 33 24 25 6 9 11
44699,14 8 49 5 6 50 16 9 11
44700,14 8 49 5 6 50 16 9 4
27045,14 8 33 33 24 25 6 9 4
64540,1 8 51 15 33 24 25 6 11
17283,12 65 42 43 25 43 84 9 11
42306,14 8 37 39 42 43 25 3 11
56948,14 8 35 53 54 25 43 74 9 11
14319,14 8 35 53 54 25 25 34 7
56947,14 8 35 53 54 25 43 74 9 4
40327,1 31 32 25 43 81 9 11
63259,14 8 19 5 33 24 25 59 36 9 11
32764,1 8 108 24 96 97 62 7
8955,14 8 65 75 76 66 9 4
57693,12 82 49 33 70 42 53 24 25 54 34 7
61036,14 8 5 15 16 6 18 50 9 11
32194,14 8 86 58 59 25 6 7
8954,14 8 65 75 76 66 9 11
60264,14 8 5 15 16 6 18 50 9 4
61300,12 89 33 24 24 42 24 25 54 34 9 11
29652,1 8 21 33 24 58 24 25 6 7
2905,14 8 15 16 20 20 7
29651,1 8 21 33 24 58 24 25 6 11
27465,12 5 24 42 70 42 24 58 24 25 43 66 9 11
52620,14 8 49 49 17 19 20 18 50 7
27466,12 5 24 42 70 42 24 58 24 25 43 66 9 4
34712,14 8 33 42 24 25 43 67 43 66 9 4
57454,14 8 56 53 54 25 54 87 50 9 4
22913,1 8 82 5 19 82 83 9 4
61674,1 8 49 51 65 66 52 50 9 11
57453,14 8 56 53 54 25 54 87 50 9 11
61675,1 8 49 51 65 66 52 50 9 4
22914,1 8 82 5 19 82 83 9 11
29469,1 8 56 58 24 25 34 83 16 9 4
62555,1 8 49 17 33 24 53 24 25 34 52 50 9 11
29468,1 8 56 58 24 25 34 83 16 9 11
31838,14 8 86 58 59 25 6 11
62556,1 8 49 17 33 24 53 24 25 34 52 50 9 4
3238,14 8 49 15 33 24 70 42 24 42 43 67 25 34 16 9 11
25885,14 8 56 24 58 24 25 34 9 11
36452,12 89 5 6 7
57985,12 17 73 42 43 25 79 7
34516,1 5 42 43 67 25 59 87 9 4
13383,14 8 86 75 58 59 34 9 11
13662,1 8 5 24 96 97 62 88 9 4
30759,12 98 100 33 24 25 34 9 4
46677,14 8 13 5 24 25 43 87 83 22 9 4
187,14 8 37 39 42 43 25 6 11
34515,1 5 42 43 67 25 59 87 9 11
50876,12 49 69 21 33 24 25 6 11
13661,1 8 5 24 96 97 62 88 9 11
9573,14 8 65 42 43 25 29 16 9 11
9574,14 8 65 42 43 25 29 16 9 4
2791,14 8 86 58 59 25 3 11
40134,14 71 31 32 25 34 20 7
19966,14 8 5 35 53 54 25 55 50 9 11
50877,12 49 69 21 33 24 25 6 7
14537,14 8 15 16 20 18 7
22961,12 65 42 43 67 25 43 29 6 11
13382,14 8 86 75 58 59 34 9 4
5571,14 8 15 21 33 24 24 25 59 6 11
19965,14 8 5 35 53 54 25 55 50 9 4
25382,14 8 82 77 42 24 25 34 83 20 9 11
7803,14 8 104 17 33 24 25 34 22 16 105 9 11
35612,1 8 82 65 42 43 25 34 50 9 11
23767,12 114 33 24 25 29 40 76 66 107 7
19575,14 8 17 18 16 50 18 9 4
7804,14 8 104 17 33 24 25 34 22 16 105 9 4
33043,1 5 19 21 15 33 42 43 67 34 7
49446,12 77 42 24 42 24 53 24 25 84 9 11
45059,1 8 17 35 53 54 25 54 34 16 9 4
44727,14 8 49 19 20 22 50 16 7
25383,14 8 82 77 42 24 25 34 83 20 9 4
49445,12 77 42 24 42 24 53 24 25 84 9 4
16557,12 5 24 42 43 67 25 43 66 6 11
19576,14 8 17 18 16 50 18 9 11
35613,1 8 82 65 42 43 25 34 50 9 4
46676,14 8 13 5 24 25 43 87 83 22 9 11
47237,1 8 17 35 53 54 25 54 34 16 9 11
48729,1 8 51 33 24 25 25 3 4
46477,1 8 35 58 59 6 16 55 9 4
48728,1 8 51 33 24 25 25 3 11
24081,14 8 49 33 24 53 24 25 6 11
17675,1 5 33 24 25 50 16 9 11
33314,12 5 21 63 42 24 24 25 43 25 34 9 4
24082,14 8 49 33 24 53 24 25 6 7
11234,14 8 65 42 43 67 6 11
9941,77 24 70 42 24 42 24 25 29
17676,1 5 33 24 25 50 16 9 4
46476,1 8 35 58 59 6 16 55 9 11
63209,14 8 5 33 24 58 24 25 54 34 18 9 4
21247,14 8 65 42 43 25 6 47 9 11
1764,1 8 21 33 24 25 34 9 4
14296,14 8 33 24 25 34 20 22 9 4
4116,1 8 33 24 96 97 6 11
3579,14 8 33 24 25 34 20 22 9 11
39444,14 8 65 66 16 18 18 16 16 18 7
1765,1 8 21 33 24 25 34 9 11
50158,12 15 33 42 24 25 43 62 50 9 11
50225,14 8 49 35 58 59 25 34 50 7
49291,12 77 42 24 42 24 58 24 25 29 7
2792,14 8 86 58 59 25 3 4
33315,12 5 21 63 42 24 24 25 43 25 34 9 11
25437,14 8 82 86 42 24 53 24 25 43 66 9 11
32931,103 69 5 33 24 25 54 34 7
30539,14 8 63 64 6 9 4
36645,1 5 24 42 24 25 54 74 9 4
4205,12 61 53 54 84 9 4
16982,12 82 86 42 43 25 34 9 11
16983,12 82 86 42 43 25 34 9 4
30540,14 8 63 64 6 9 11
50157,12 15 33 42 24 25 43 62 50 9 4
27819,1 8 56 24 58 24 25 43 25 26
36646,1 5 24 42 24 25 54 74 9 11
11863,14 8 35 39 58 59 34 9 11
51181,14 8 91 53 54 25 54 38 9 4
20195,14 8 56 24 25 59 76 62 7
14611,1 8 17 19 15 5 63 24 25 34 16 20 7
51182,14 8 91 53 54 25 54 38 9 11
48081,14 8 13 5 24 25 34 95 36 20 7
39133,1 8 49 49 33 24 25 34 50 50 9 11
18179,1 8 17 5 19 82 33 24 25 79 9 4
25438,14 8 82 86 42 24 53 24 25 43 66 9 4
12227,12 77 42 24 25 54 34 9 11
12228,12 77 42 24 25 54 34 9 4
39134,1 8 49 49 33 24 25 34 50 50 9 4
18178,1 8 17 5 19 82 33 24 25 79 9 11
24015,1 8 61 42 43 25 34 18 50 9 11
10493,1 8 33 24 42 43 67 25 34 6 9 11
37973,14 8 5 33 24 25 18 18 9 11
10492,1 8 33 24 42 43 67 25 34 6 9 4
37974,14 8 5 33 24 25 18 18 9 4
44713,14 8 15 49 21 22 6 50 9 11
61299,12 89 33 24 24 42 24 25 54 34 9 4
41964,12 33 24 42 24 58 24 25 43 25 34 9 11
41965,12 33 24 42 24 58 24 25 43 25 34 9 4
13425,14 8 35 39 58 59 34 9 4
44714,14 8 15 49 21 22 6 50 9 4
7235,12 35 53 54 25 43 9 4
48491,1 8 49 51 65 66 7
11434,12 73 96 24 25 54 74 22 9 11
57637,14 8 56 53 54 43 76 62 50 9 11
17529,14 8 49 86 87 50 50 18 7
7236,12 35 53 54 25 43 9 11
21220,1 8 82 33 24 53 24 25 29 7
49241,14 8 49 33 24 25 43 40 66 9 11
63660,1 8 15 49 33 24 25 55 9 4
49240,14 8 49 33 24 25 43 40 66 9 4
57636,14 8 56 53 54 43 76 62 50 9 4
34157,14 8 112 5 24 25 29
35714,1 8 69 5 24 25 25 6 50 9 11
55257,1 8 15 49 33 24 25 55 9 11
39700,12 17 49 63 64 50 18 9 4
41940,14 8 37 39 42 43 25 34 7
50691,12 49 69 21 33 24 25 34 7
35713,1 8 69 5 24 25 25 6 50 9 4
11677,12 63 24 58 24 25 43 66 9 11
39699,12 17 49 63 64 50 18 9 11
11676,12 63 24 58 24 25 43 66 9 4
36372,12 33 24 42 24 42 24 53 24 25 43 66 7
8329,14 8 49 65 42 43 25 34 9 4
1168,1 8 33 24 42 24 42 24 24 25 55 9 11
7259,12 5 42 24 53 24 25 6 11
8328,14 8 49 65 42 43 25 34 9 11
29146,1 8 17 82 61 42 43 34 9 4
11086,1 8 13 5 24 25 59 25 6 10 9 4
1169,1 8 33 24 42 24 42 24 24 25 55 9 4
2595,1 8 21 33 24 25 34 16 7
29149,1 8 17 82 61 42 43 34 9 11
52609,14 8 49 49 17 18 50 50 9 11
44148,1 8 49 19 17 24 25 18 20 9 11
58376,1 8 56 53 54 25 43 36 6 50 9 4
52608,14 8 49 49 17 18 50 50 9 4
7260,12 5 42 24 53 24 25 6 7
44147,1 8 49 19 17 24 25 18 20 9 4
58377,1 8 56 53 54 25 43 36 6 50 9 11
2790,1 8 5 24 70 42 24 25 88 9 4
42396,12 33 24 70 42 24 70 42 24 25 29 7
64682,1 8 33 53 54 36 18 52 9 11
2789,1 8 5 24 70 42 24 25 88 9 11
64683,1 8 33 53 54 36 18 52 9 4
44730,1 5 6 20 22 50 9 4
12404,1 8 13 5 24 25 59 25 6 10 9 11
29042,14 8 56 42 24 53 24 53 24 25 6 83 9 4
59989,14 8 49 17 33 42 24 53 24 25 6 7
62002,14 8 86 39 40 87 52 50 9 11
2259,1 8 56 24 70 42 24 25 43 9 11
29041,14 8 56 42 24 53 24 53 24 25 6 83 9 11
39122,1 8 24 25 34 50 50 9 11
44729,1 5 6 20 22 50 9 11
59988,14 8 49 17 33 42 24 53 24 25 6 11
39121,1 8 24 25 34 50 50 9 4
38914,1 5 24 25 34 22 20 50 9 11
63629,1 8 5 33 53 53 24 25 54 62 9 4
48798,14 8 37 53 54 25 43 66 9 11
48797,14 8 37 53 54 25 43 66 9 4
62003,14 8 86 39 40 87 52 50 9 4
63628,1 8 5 33 53 53 24 25 54 62 9 11
58776,12 35 42 24 25 54 34 7
6677,12 17 15 49 17 98 100 33 24 53 24 25 34 50 16 9 4
13572,12 17 35 53 54 55 9 11
8959,1 8 65 75 76 36 9 4
20258,1 8 35 24 25 25 43 66 50 9 4
35076,1 8 33 42 24 25 43 66 50 9 4
40724,1 71 31 32 25 93 25 3 4
6678,12 17 15 49 17 98 100 33 24 53 24 25 34 50 16 9 11
8363,1 8 65 75 76 36 9 11
35075,1 8 33 42 24 25 43 66 50 9 11
60202,14 8 56 24 58 24 25 6 10 9 4
16392,12 17 49 5 65 39 39 39 42 43 67 25 34 9 11
13573,12 17 35 53 54 55 9 4
53031,1 8 49 17 63 24 53 24 25 6 9 4
53030,1 8 49 17 63 24 53 24 25 6 9 11
56656,14 8 61 53 54 25 109 7
58917,14 8 49 13 5 24 25 6 7
63897,12 17 33 24 25 25 3 4
42932,14 8 63 24 25 43 76 81 36 9 4
58916,14 8 49 13 5 24 25 6 11
42933,14 8 63 24 25 43 76 81 36 9 11
54476,14 2 24 25 59 76 62 84 9 11
24677,14 8 17 49 63 42 24 53 24 25 54 36 9 11
54475,14 2 24 25 59 76 62 84 9 4
57703,12 82 49 65 42 24 70 42 53 24 25 6 9 4
40723,1 71 31 32 25 93 25 3 11
48556,1 8 51 86 87 7
31532,14 8 85 53 54 25 34 50 7
40872,12 15 17 21 82 83 9 4
48080,14 8 13 5 24 25 34 95 36 9 4
9300,1 8 85 24 58 24 25 34 50 16 9 4
40871,12 15 17 21 82 83 9 11
7238,12 35 53 54 25 43 6 7
63898,12 17 33 24 25 25 3 11
7237,12 35 53 54 25 43 6 11
9299,1 8 85 24 58 24 25 34 50 16 9 11
29215,1 8 19 20 20 22 16 9 4
61247,14 8 56 24 58 24 25 6 10 9 11
29216,1 8 19 20 20 22 16 9 11
26117,1 8 5 33 24 25 34 50 7
12726,14 2 24 25 34 16 22 18 9 11
48077,14 8 13 5 24 25 34 95 36 9 11
7602,12 17 49 15 33 24 25 34 9 11
9593,14 2 24 25 34 16 22 18 9 4
1480,14 8 63 64 50 18 20 9 11
47263,14 8 49 13 5 53 24 25 59 36 9 4
58079,12 78 24 42 43 67 43 74 18 9 4
1416,14 8 63 64 50 18 20 9 4
35390,12 15 33 24 58 24 42 43 67 43 66 9 4
35333,12 5 24 42 43 67 43 67 25 3 4
29104,1 8 17 19 15 21 22 7
58080,12 78 24 42 43 67 43 74 18 9 11
64718,1 8 51 35 53 54 54 34 7
1343,14 8 17 37 38 9 4
3118,1 8 17 19 15 33 24 25 34 16 9 4
19934,14 8 49 21 63 53 24 25 6 7
1342,14 8 17 37 38 9 11
19931,14 8 49 21 63 53 24 25 6 11
47264,14 8 49 13 5 53 24 25 59 36 9 11
3112,1 8 17 19 15 33 24 25 34 16 9 11
25252,14 8 35 42 43 67 26
43091,14 8 37 38 20 9 11
49015,12 77 42 24 25 54 34 16 7
23338,1 8 49 82 19 20 83 6 11
62992,14 8 35 42 24 25 54 36 9 4
43090,14 8 37 38 20 9 4
58415,1 8 33 24 25 59 25 34 7
37397,1 8 69 19 5 46 33 24 53 24 25 29 9 4
51472,14 8 49 65 42 43 25 6 6 50 9 11
51471,14 8 49 65 42 43 25 6 6 50 9 4
37398,1 8 69 19 5 46 33 24 53 24 25 29 9 11
35391,12 15 33 24 58 24 42 43 67 43 66 9 11
7601,12 17 49 15 33 24 25 34 9 4
37284,1 8 5 33 24 25 34 47 48
30774,14 8 56 24 25 34 6 11
38642,14 8 33 34 20 50 16 9 4
52894,12 5 15 5 33 24 25 34 6 16 6 18 9 4
9006,1 8 56 58 24 42 43 67 43 40 66 9 4
10564,12 33 24 42 24 25 43 25 6 7
41341,12 49 42 43 67 34 20 83 9 4
38643,14 8 33 34 20 50 16 9 11
44176,1 8 35 94 33 24 25 34 9 4
52893,12 5 15 5 33 24 25 34 6 16 6 18 9 11
15193,1 8 46 21 33 24 25 6 9 11
41340,12 49 42 43 67 34 20 83 9 11
